,Customer_ID,Churn,Gender,Senior_Citizen,Partner,Dependents,Tenure,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Charges_Monthly,Charges_Total,Charges_Daily,Gasto_Rango,Tenure_Rango,Daily_Range
1631,2320-SLKMB,0,Female,No Senior,0,0,26,0,No phone service,DSL,0,0,1,1,1,0,Month-to-month,1,Credit card (automatic),44.45,1183.8,1.4816666666666667,Gasto Medio,13-45 Meses,Bajo Costo/Día
1632,2320-TZRRH,0,Female,No Senior,0,0,20,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.5,403.15,0.65,Bajo Gasto,13-45 Meses,Bajo Costo/Día
1633,2320-YKQBO,0,Female,No Senior,0,0,7,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.3,144.95,0.6433333333333333,Bajo Gasto,0-12 Meses,Bajo Costo/Día
1634,2321-OMBXY,1,Female,No Senior,1,1,38,1,0,DSL,1,1,0,1,1,1,One year,0,Credit card (automatic),80.3,3058.65,2.6766666666666667,Alto Gasto,13-45 Meses,Costo/Día Medio
1635,2322-VCZHZ,0,Male,Senior,1,0,23,1,0,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,90.0,2024.1,3.0,Gasto Medio,13-45 Meses,Alto Costo/Día
1636,2323-ARSVR,0,Male,No Senior,1,0,67,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,111.05,7321.05,3.7016666666666667,Alto Gasto,46+ Meses,Alto Costo/Día
1637,2324-AALNO,0,Female,No Senior,0,0,48,1,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),24.55,1203.95,0.8183333333333334,Gasto Medio,46+ Meses,Bajo Costo/Día
1638,2324-EFHVG,0,Male,No Senior,0,0,64,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.4,6692.65,3.48,Alto Gasto,46+ Meses,Alto Costo/Día
1639,2325-NBPZG,0,Female,No Senior,0,0,3,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,74.55,233.65,2.485,Bajo Gasto,0-12 Meses,Costo/Día Medio
1640,2325-WINES,0,Female,No Senior,0,0,32,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),104.05,3416.85,3.4683333333333333,Alto Gasto,13-45 Meses,Alto Costo/Día
1641,2325-ZUSFD,1,Female,No Senior,1,1,57,1,0,DSL,1,0,0,0,1,1,One year,1,Bank transfer (automatic),70.1,3913.3,2.3366666666666664,Alto Gasto,46+ Meses,Costo/Día Medio
1642,2330-PQGDQ,0,Male,No Senior,1,1,51,1,1,Fiber optic,0,1,0,1,0,0,One year,0,Bank transfer (automatic),84.2,4299.75,2.8066666666666666,Alto Gasto,46+ Meses,Alto Costo/Día
1643,2332-EFBJY,1,Male,No Senior,0,0,16,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.7,342.4,0.6566666666666666,Bajo Gasto,13-45 Meses,Bajo Costo/Día
1644,2332-TODQS,0,Female,No Senior,0,0,48,1,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),25.05,1171.5,0.8350000000000001,Gasto Medio,46+ Meses,Bajo Costo/Día
1645,2333-KWEWW,0,Male,No Senior,0,0,18,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.05,388.6,0.6683333333333333,Bajo Gasto,13-45 Meses,Bajo Costo/Día
1646,2335-GSODA,0,Male,No Senior,0,1,23,0,No phone service,DSL,1,0,1,1,0,0,Two year,0,Mailed check,40.1,857.75,1.3366666666666667,Gasto Medio,13-45 Meses,Bajo Costo/Día
1647,2338-BQEZT,0,Female,No Senior,0,0,55,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),50.55,2832.75,1.6849999999999998,Alto Gasto,46+ Meses,Costo/Día Medio
1648,2342-CKIAO,0,Female,No Senior,0,0,2,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.3,41.2,0.6766666666666666,Bajo Gasto,0-12 Meses,Bajo Costo/Día
1649,2344-JMOGN,1,Male,No Senior,1,0,9,1,0,Fiber optic,0,1,1,1,1,0,Month-to-month,1,Mailed check,94.85,890.6,3.1616666666666666,Gasto Medio,0-12 Meses,Alto Costo/Día
1650,2346-CZYIL,0,Male,No Senior,0,0,27,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.35,531.6,0.6783333333333333,Bajo Gasto,13-45 Meses,Bajo Costo/Día
1651,2346-DJQTB,0,Female,No Senior,0,0,35,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.15,812.5,0.8049999999999999,Gasto Medio,13-45 Meses,Bajo Costo/Día
1652,2346-LOCWC,0,Female,No Senior,1,1,58,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.5,1191.4,0.6833333333333333,Gasto Medio,46+ Meses,Bajo Costo/Día
1653,2347-WKKAE,0,Male,No Senior,1,0,42,1,1,Fiber optic,1,0,1,0,0,1,Month-to-month,1,Electronic check,94.4,4014.6,3.146666666666667,Alto Gasto,13-45 Meses,Alto Costo/Día
1654,2348-KCJLT,0,Female,No Senior,1,0,44,1,0,DSL,1,1,1,0,0,0,One year,1,Mailed check,61.5,2722.2,2.05,Gasto Medio,13-45 Meses,Costo/Día Medio
1655,2351-BKRZW,0,Female,No Senior,1,1,43,1,0,DSL,1,0,1,0,1,1,Two year,0,Bank transfer (automatic),75.2,3254.35,2.506666666666667,Alto Gasto,13-45 Meses,Costo/Día Medio
1656,2351-RRBUE,0,Female,No Senior,1,1,7,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.65,134.05,0.6883333333333332,Bajo Gasto,0-12 Meses,Bajo Costo/Día
1657,2353-VPYNS,0,Male,Senior,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.65,73.65,2.455,Bajo Gasto,0-12 Meses,Costo/Día Medio
1658,2357-COQEK,1,Female,Senior,0,0,28,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,103.3,2890.65,3.4433333333333334,Alto Gasto,13-45 Meses,Alto Costo/Día
1659,2359-KLTEK,0,Female,No Senior,1,1,41,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),94.9,3848.0,3.1633333333333336,Alto Gasto,13-45 Meses,Alto Costo/Día
1660,2359-KMGLI,1,Male,No Senior,0,0,24,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,80.25,1861.5,2.675,Gasto Medio,13-45 Meses,Costo/Día Medio
1661,2359-QWQUL,1,Female,No Senior,1,0,39,1,0,Fiber optic,1,0,1,1,1,1,One year,1,Credit card (automatic),104.7,4134.85,3.49,Alto Gasto,13-45 Meses,Alto Costo/Día
1662,2360-RDGRO,0,Male,No Senior,1,0,65,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,104.25,6812.95,3.475,Alto Gasto,46+ Meses,Alto Costo/Día
1663,2361-FJWNO,0,Male,No Senior,0,0,40,0,No phone service,DSL,0,1,0,1,0,0,One year,0,Credit card (automatic),36.0,1382.9,1.2,Gasto Medio,13-45 Meses,Bajo Costo/Día
1664,2361-UPSND,0,Female,No Senior,1,0,46,1,0,DSL,1,1,0,1,0,1,One year,0,Mailed check,70.6,3231.05,2.353333333333333,Alto Gasto,13-45 Meses,Costo/Día Medio
1665,2362-IBOOY,1,Male,No Senior,0,0,36,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.75,3050.15,2.825,Alto Gasto,13-45 Meses,Alto Costo/Día
1666,2363-BJLSL,0,Male,No Senior,0,0,62,1,0,DSL,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),80.4,4981.15,2.68,Alto Gasto,46+ Meses,Costo/Día Medio
1667,2364-UFROM,0,Male,No Senior,0,0,30,1,0,DSL,1,1,0,1,1,0,One year,0,Electronic check,70.4,2044.75,2.3466666666666667,Gasto Medio,13-45 Meses,Costo/Día Medio
1668,2368-GAKKQ,0,Female,No Senior,0,0,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),113.65,7939.25,3.7883333333333336,Alto Gasto,46+ Meses,Alto Costo/Día
1669,2369-FEVNO,0,Male,No Senior,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.9,19.9,0.6633333333333333,Bajo Gasto,0-12 Meses,Bajo Costo/Día
1670,2369-UAPKZ,1,Male,No Senior,0,0,5,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Mailed check,104.1,541.9,3.4699999999999998,Bajo Gasto,0-12 Meses,Alto Costo/Día
1671,2371-JQHZZ,0,Male,No Senior,1,0,24,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.0,2248.05,3.1,Gasto Medio,13-45 Meses,Alto Costo/Día
1672,2371-JUNGC,0,Male,No Senior,0,0,11,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.25,208.0,0.675,Bajo Gasto,0-12 Meses,Bajo Costo/Día
1673,2371-KFUOG,0,Male,No Senior,0,0,58,1,0,Fiber optic,1,1,0,0,1,1,One year,0,Bank transfer (automatic),99.15,5720.95,3.305,Alto Gasto,46+ Meses,Alto Costo/Día
1674,2372-HWUHI,1,Male,No Senior,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.35,81.25,1.4783333333333333,Bajo Gasto,0-12 Meses,Bajo Costo/Día
1675,2373-NTKOD,0,Male,No Senior,0,0,8,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,66.25,546.45,2.2083333333333335,Bajo Gasto,0-12 Meses,Costo/Día Medio
1676,2378-HTWFW,0,Male,Senior,0,0,35,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,0,Credit card (automatic),91.0,3180.5,3.033333333333333,Alto Gasto,13-45 Meses,Alto Costo/Día
1677,2378-VTKDH,0,Male,Senior,1,0,65,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.35,6578.55,3.478333333333333,Alto Gasto,46+ Meses,Alto Costo/Día
1678,2378-YIZKA,0,Female,No Senior,1,1,68,1,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),85.0,5607.75,2.8333333333333335,Alto Gasto,46+ Meses,Alto Costo/Día
1679,2379-ENZGV,1,Male,No Senior,0,0,6,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,84.85,523.5,2.828333333333333,Bajo Gasto,0-12 Meses,Alto Costo/Día
1680,2379-GYFLQ,0,Male,No Senior,0,0,46,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Credit card (automatic),94.9,4422.95,3.1633333333333336,Alto Gasto,13-45 Meses,Alto Costo/Día
1681,2380-DAMQP,0,Female,No Senior,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Electronic check,115.15,8349.7,3.8383333333333334,Alto Gasto,46+ Meses,Alto Costo/Día
1682,2382-BCKQJ,1,Female,No Senior,0,1,62,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,100.15,6413.65,3.3383333333333334,Alto Gasto,46+ Meses,Alto Costo/Día
1683,2384-OVPSA,0,Female,Senior,0,0,38,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.2,735.9,0.6733333333333333,Gasto Medio,13-45 Meses,Bajo Costo/Día
1684,2386-LAHRK,1,Male,No Senior,0,0,1,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Mailed check,53.5,53.5,1.7833333333333334,Bajo Gasto,0-12 Meses,Costo/Día Medio
1685,2386-OWURY,0,Female,No Senior,0,0,58,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,95.3,5817.7,3.1766666666666667,Alto Gasto,46+ Meses,Alto Costo/Día
1686,2387-KDZQY,0,Male,No Senior,0,0,17,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.1,279.5,0.67,Bajo Gasto,13-45 Meses,Bajo Costo/Día
1687,2388-LAESQ,0,Female,Senior,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),114.85,8317.95,3.828333333333333,Alto Gasto,46+ Meses,Alto Costo/Día
1688,2391-IPLOP,0,Male,No Senior,1,1,50,1,1,DSL,0,0,1,1,1,0,One year,1,Electronic check,69.65,3442.15,2.3216666666666668,Alto Gasto,46+ Meses,Costo/Día Medio
1689,2391-SOORI,1,Male,No Senior,0,1,4,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,49.35,219.65,1.645,Bajo Gasto,0-12 Meses,Bajo Costo/Día
1690,2393-DIVAI,0,Female,No Senior,0,0,3,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.0,61.7,0.6666666666666666,Bajo Gasto,0-12 Meses,Bajo Costo/Día
1691,2397-BRLOM,1,Male,Senior,1,1,8,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),80.45,583.45,2.6816666666666666,Bajo Gasto,0-12 Meses,Costo/Día Medio
1692,2398-YPMUR,1,Female,Senior,1,0,13,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.15,916.75,2.3383333333333334,Gasto Medio,0-12 Meses,Costo/Día Medio
1693,2400-FEQME,0,Male,No Senior,1,1,55,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.5,1177.95,0.6833333333333333,Gasto Medio,46+ Meses,Bajo Costo/Día
1694,2400-XIWIO,0,Female,No Senior,1,0,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Electronic check,90.1,6310.9,3.003333333333333,Alto Gasto,46+ Meses,Alto Costo/Día
1695,2402-TAIRZ,0,Female,No Senior,0,0,37,1,0,Fiber optic,0,1,1,0,0,0,One year,0,Electronic check,80.05,3019.1,2.6683333333333334,Alto Gasto,13-45 Meses,Costo/Día Medio
1696,2403-BCASL,1,Male,Senior,1,1,41,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,111.95,4534.9,3.731666666666667,Alto Gasto,13-45 Meses,Alto Costo/Día
1697,2404-JIBFC,0,Female,No Senior,1,1,55,1,1,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),85.1,4657.95,2.8366666666666664,Alto Gasto,46+ Meses,Alto Costo/Día
1698,2405-LBMUW,0,Female,No Senior,1,1,61,0,No phone service,DSL,1,1,0,1,0,1,One year,1,Bank transfer (automatic),50.7,3088.75,1.6900000000000002,Alto Gasto,46+ Meses,Costo/Día Medio
1699,2408-PSJVE,0,Male,No Senior,1,1,44,1,0,DSL,0,1,1,1,0,0,Month-to-month,1,Mailed check,61.9,2924.05,2.0633333333333335,Alto Gasto,13-45 Meses,Costo/Día Medio
1700,2408-TZMJL,1,Male,No Senior,1,0,59,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,110.15,6448.05,3.671666666666667,Alto Gasto,46+ Meses,Alto Costo/Día
1701,2408-WITXK,1,Female,Senior,0,0,10,0,No phone service,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,34.7,329.8,1.1566666666666667,Bajo Gasto,0-12 Meses,Bajo Costo/Día
1702,2410-CIYFZ,0,Male,No Senior,0,1,2,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,42.9,0.6799999999999999,Bajo Gasto,0-12 Meses,Bajo Costo/Día
1703,2418-TPEUN,0,Female,No Senior,1,1,56,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.8,1119.9,0.66,Gasto Medio,46+ Meses,Bajo Costo/Día
1704,2419-FSORS,0,Male,No Senior,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,108.4,7719.5,3.6133333333333337,Alto Gasto,46+ Meses,Alto Costo/Día
1705,2424-GXJQO,0,Female,No Senior,0,0,3,1,0,DSL,0,0,1,0,1,0,Month-to-month,0,Electronic check,57.55,161.45,1.9183333333333332,Bajo Gasto,0-12 Meses,Costo/Día Medio
1706,2424-WVHPL,0,Male,Senior,0,0,1,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Electronic check,74.7,74.7,2.49,Bajo Gasto,0-12 Meses,Costo/Día Medio
1707,2428-HYUNX,0,Male,Senior,1,0,44,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.35,847.25,0.645,Gasto Medio,13-45 Meses,Bajo Costo/Día
1708,2428-ZMCTB,0,Male,No Senior,0,0,10,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.75,208.25,0.6583333333333333,Bajo Gasto,0-12 Meses,Bajo Costo/Día
1709,2429-AYKKO,0,Male,No Senior,0,0,72,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.85,1434.1,0.6616666666666667,Gasto Medio,46+ Meses,Bajo Costo/Día
1710,2430-RRYUW,0,Male,No Senior,0,0,66,1,0,DSL,1,1,0,0,0,0,One year,1,Mailed check,54.8,3465.7,1.8266666666666667,Alto Gasto,46+ Meses,Costo/Día Medio
1711,2430-USGXP,1,Male,No Senior,1,0,24,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,101.05,2391.8,3.368333333333333,Gasto Medio,13-45 Meses,Alto Costo/Día
1712,2432-TFSMK,0,Male,No Senior,0,0,18,1,1,Fiber optic,0,0,1,0,1,0,One year,1,Credit card (automatic),89.6,1633.0,2.9866666666666664,Gasto Medio,13-45 Meses,Alto Costo/Día
1713,2433-KMEAS,1,Male,No Senior,0,0,22,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,54.45,1127.35,1.8150000000000002,Gasto Medio,13-45 Meses,Costo/Día Medio
1714,2434-EEVDB,0,Female,No Senior,1,0,64,1,1,Fiber optic,1,0,1,0,1,0,Two year,1,Credit card (automatic),94.6,5948.7,3.1533333333333333,Alto Gasto,46+ Meses,Alto Costo/Día
1715,2436-QBZFP,0,Female,No Senior,1,1,22,0,No phone service,DSL,0,1,0,0,1,0,Month-to-month,0,Electronic check,39.2,849.9,1.3066666666666669,Gasto Medio,13-45 Meses,Bajo Costo/Día
1716,2439-LYPMQ,0,Male,Senior,1,0,38,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,102.6,4009.2,3.42,Alto Gasto,13-45 Meses,Alto Costo/Día
1717,2439-QKJUL,0,Male,No Senior,0,0,5,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.25,109.8,0.675,Bajo Gasto,0-12 Meses,Bajo Costo/Día
1718,2446-BEGGB,1,Female,Senior,0,0,6,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,98.25,560.6,3.275,Bajo Gasto,0-12 Meses,Alto Costo/Día
1719,2446-PLQVO,1,Male,No Senior,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,70.3,2.3433333333333333,Bajo Gasto,0-12 Meses,Costo/Día Medio
1720,2446-ZKVAF,0,Male,No Senior,1,0,18,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),56.8,1074.65,1.8933333333333333,Gasto Medio,13-45 Meses,Costo/Día Medio
1721,2450-ZKEED,0,Female,No Senior,0,0,11,1,0,DSL,0,0,1,1,0,0,One year,0,Bank transfer (automatic),53.8,651.55,1.7933333333333332,Bajo Gasto,0-12 Meses,Costo/Día Medio
1722,2451-YMUXS,0,Male,Senior,0,0,67,1,1,DSL,1,1,0,1,0,0,Two year,1,Bank transfer (automatic),64.55,4250.1,2.1516666666666664,Alto Gasto,46+ Meses,Costo/Día Medio
1723,2452-KDRRH,0,Male,Senior,0,0,67,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),101.4,6841.05,3.3800000000000003,Alto Gasto,46+ Meses,Alto Costo/Día
1724,2452-MRMZF,0,Female,Senior,1,0,72,1,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.7,1937.4,0.8566666666666667,Gasto Medio,46+ Meses,Bajo Costo/Día
1725,2452-SNHFZ,0,Female,No Senior,0,0,47,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Credit card (automatic),75.45,3545.1,2.515,Alto Gasto,13-45 Meses,Costo/Día Medio
1726,2453-SAFNS,0,Female,Senior,0,0,54,1,1,DSL,0,1,0,1,1,0,One year,0,Mailed check,72.1,3886.05,2.4033333333333333,Alto Gasto,46+ Meses,Costo/Día Medio
1727,2454-RPBRZ,1,Female,Senior,1,0,12,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,98.1,1060.2,3.27,Gasto Medio,0-12 Meses,Alto Costo/Día
1728,2455-USLMV,0,Female,No Senior,0,0,31,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Credit card (automatic),84.75,2613.4,2.825,Gasto Medio,13-45 Meses,Alto Costo/Día
1729,2458-EOMRE,0,Female,No Senior,0,0,11,1,0,DSL,1,0,1,0,0,1,Month-to-month,0,Bank transfer (automatic),64.05,733.95,2.135,Gasto Medio,0-12 Meses,Costo/Día Medio
1730,2460-FPSYH,1,Female,Senior,0,0,40,0,No phone service,DSL,1,1,0,0,1,1,Month-to-month,1,Electronic check,55.8,2109.35,1.8599999999999999,Gasto Medio,13-45 Meses,Costo/Día Medio
1731,2460-NGXBJ,0,Male,Senior,1,1,11,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),75.2,775.3,2.506666666666667,Gasto Medio,0-12 Meses,Costo/Día Medio
1732,2462-XIIJB,1,Male,No Senior,0,0,5,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,92.5,452.7,3.0833333333333335,Bajo Gasto,0-12 Meses,Alto Costo/Día
1733,2465-BLLEU,0,Male,No Senior,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.75,19.75,0.6583333333333333,Bajo Gasto,0-12 Meses,Bajo Costo/Día
1734,2466-FCCPT,0,Female,No Senior,1,1,20,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.7,395.6,0.6566666666666666,Bajo Gasto,13-45 Meses,Bajo Costo/Día
1735,2466-NEJOJ,0,Male,No Senior,1,1,8,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.65,169.75,0.6549999999999999,Bajo Gasto,0-12 Meses,Bajo Costo/Día
1736,2468-SJFLM,0,Male,No Senior,0,0,1,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Mailed check,74.3,74.3,2.4766666666666666,Bajo Gasto,0-12 Meses,Costo/Día Medio
1737,2469-DTSGX,0,Female,Senior,0,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,0,Electronic check,111.65,7943.45,3.7216666666666667,Alto Gasto,46+ Meses,Alto Costo/Día
1738,2472-OVKUP,1,Male,No Senior,1,0,6,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,91.0,531.0,3.033333333333333,Bajo Gasto,0-12 Meses,Alto Costo/Día
1739,2474-BRUCM,1,Male,Senior,1,0,40,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Electronic check,101.85,4086.3,3.395,Alto Gasto,13-45 Meses,Alto Costo/Día
1740,2474-LCNUE,0,Female,No Senior,1,0,23,1,1,DSL,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),73.65,1642.75,2.455,Gasto Medio,13-45 Meses,Costo/Día Medio
1741,2475-MROZF,0,Male,No Senior,0,0,30,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Credit card (automatic),95.0,2852.4,3.1666666666666665,Alto Gasto,13-45 Meses,Alto Costo/Día
1742,2476-YGEFM,0,Female,No Senior,0,0,29,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),76.0,2215.25,2.533333333333333,Gasto Medio,13-45 Meses,Costo/Día Medio
1743,2478-EEWWM,0,Male,No Senior,1,0,59,0,No phone service,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,44.3,2666.75,1.4766666666666666,Gasto Medio,46+ Meses,Bajo Costo/Día
1744,2479-BRAMR,1,Male,Senior,1,0,41,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),83.75,3273.55,2.7916666666666665,Alto Gasto,13-45 Meses,Costo/Día Medio
1745,2480-EJWYP,0,Female,Senior,1,0,58,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Bank transfer (automatic),97.8,5458.8,3.26,Alto Gasto,46+ Meses,Alto Costo/Día
1746,2480-JZOSN,0,Female,No Senior,1,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.65,20.65,0.6883333333333332,Bajo Gasto,0-12 Meses,Bajo Costo/Día
